Week #,Report #,Report Date,Futures Based On,Unfixed Call Sales,Chg Sales,Unfixed Call Purchases,Chg Purchases,At Close,Chg At Close,Yr,Month,Old/New,Report Year
25.0,26,06/24/2016,Totals,63656,495,25029,1223,185126,-11183,,,total,2016
26.0,27,07/01/2016,July 2016,0,-44,0,-44,49,-380,2016.0,7.0,old,2016
26.0,27,07/01/2016,October 2016,0,-84,0,0,124,-4,2016.0,10.0,old,2016
26.0,27,07/01/2016,December 2016,35337,420,18410,364,150428,-2057,2016.0,12.0,old,2016
26.0,27,07/01/2016,March 2017,13606,-240,593,96,21834,759,2017.0,3.0,old,2016
26.0,27,07/01/2016,May 2017,5778,-53,289,22,3839,277,2017.0,5.0,old,2016
26.0,27,07/01/2016,July 2017,5398,164,1133,30,2959,58,2017.0,7.0,old,2016
26.0,27,07/01/2016,December 2017,2166,-391,2869,-3,5163,706,2017.0,12.0,new1,2016
26.0,27,07/01/2016,March 2018,1068,0,0,0,79,0,2018.0,3.0,new1,2016
26.0,27,07/01/2016,May 2018,75,43,0,0,9,4,2018.0,5.0,new1,2016
26.0,27,07/01/2016,July 2018,535,492,0,0,9,4,2018.0,7.0,new1,2016
26.0,27,07/01/2016,December 2018,0,0,1100,0,0,0,2018.0,12.0,new2,2016
26.0,27,07/01/2016,December 2019,0,0,1100,0,0,0,2019.0,12.0,new3,2016
26.0,27,07/01/2016,Totals,63963,307,25494,465,184493,-633,,,total,2016
27.0,28,07/08/2016,July 2016,0,0,0,0,0,-49,2016.0,7.0,old,2016
27.0,28,07/08/2016,October 2016,0,0,0,0,122,-2,2016.0,10.0,old,2016
27.0,28,07/08/2016,December 2016,35879,542,17930,-480,151693,1265,2016.0,12.0,old,2016
27.0,28,07/08/2016,March 2017,14081,475,593,0,23362,1528,2017.0,3.0,old,2016
27.0,28,07/08/2016,May 2017,6303,525,289,0,4230,391,2017.0,5.0,old,2016
27.0,28,07/08/2016,July 2017,5452,54,1133,0,3116,157,2017.0,7.0,old,2016
27.0,28,07/08/2016,December 2017,2541,375,3368,499,5496,333,2017.0,12.0,new1,2016
27.0,28,07/08/2016,March 2018,1068,0,0,0,79,0,2018.0,3.0,new1,2016
27.0,28,07/08/2016,May 2018,75,0,0,0,9,0,2018.0,5.0,new1,2016
27.0,28,07/08/2016,July 2018,535,0,0,0,9,0,2018.0,7.0,new1,2016
27.0,28,07/08/2016,December 2018,0,0,1100,0,0,0,2018.0,12.0,new2,2016
27.0,28,07/08/2016,December 2019,0,0,1100,0,0,0,2019.0,12.0,new3,2016
27.0,28,07/08/2016,Totals,65934,1971,25513,19,188116,3623,,,total,2016
28.0,29,07/15/2016,October 2016,0,0,0,0,168,46,2016.0,10.0,old,2016
28.0,29,07/15/2016,December 2016,39048,3169,16333,-1597,181153,29460,2016.0,12.0,old,2016
28.0,29,07/15/2016,March 2017,15181,1100,1156,563,28529,5167,2017.0,3.0,old,2016
28.0,29,07/15/2016,May 2017,6832,529,578,289,5206,976,2017.0,5.0,old,2016
28.0,29,07/15/2016,July 2017,5943,491,1228,95,3921,805,2017.0,7.0,old,2016
28.0,29,07/15/2016,December 2017,2205,-336,3704,336,7816,2320,2017.0,12.0,new1,2016
28.0,29,07/15/2016,March 2018,1068,0,0,0,79,0,2018.0,3.0,new1,2016
28.0,29,07/15/2016,May 2018,75,0,0,0,14,5,2018.0,5.0,new1,2016
28.0,29,07/15/2016,July 2018,43,-492,0,0,9,0,2018.0,7.0,new1,2016
28.0,29,07/15/2016,December 2018,0,0,1100,0,0,0,2018.0,12.0,new2,2016
28.0,29,07/15/2016,December 2019,0,0,1100,0,0,0,2019.0,12.0,new3,2016
28.0,29,07/15/2016,Totals,70395,4461,25199,-314,226895,38779,,,total,2016
29.0,30,07/22/2016,October 2016,0,0,0,0,156,-12,2016.0,10.0,old,2016
29.0,30,07/22/2016,December 2016,38027,-1021,17173,840,178204,-2949,2016.0,12.0,old,2016
29.0,30,07/22/2016,March 2017,16234,1053,1134,-22,35749,7220,2017.0,3.0,old,2016
29.0,30,07/22/2016,May 2017,7427,595,578,0,5620,414,2017.0,5.0,old,2016
29.0,30,07/22/2016,July 2017,6528,585,1032,-196,4240,319,2017.0,7.0,old,2016
29.0,30,07/22/2016,December 2017,2274,69,3833,129,8227,411,2017.0,12.0,new1,2016
29.0,30,07/22/2016,March 2018,1068,0,0,0,81,2,2018.0,3.0,new1,2016
29.0,30,07/22/2016,May 2018,75,0,0,0,14,0,2018.0,5.0,new1,2016
29.0,30,07/22/2016,July 2018,43,0,0,0,9,0,2018.0,7.0,new1,2016
29.0,30,07/22/2016,December 2018,0,0,1100,0,0,0,2018.0,12.0,new2,2016
29.0,30,07/22/2016,December 2019,0,0,1100,0,0,0,2019.0,12.0,new3,2016
29.0,30,07/22/2016,Totals,71676,1281,25950,751,232300,5405,,,total,2016
30.0,31,07/29/2016,October 2016,0,0,0,0,186,30,2016.0,10.0,old,2016
30.0,31,07/29/2016,December 2016,37940,-87,15396,-1777,178257,53,2016.0,12.0,old,2016
30.0,31,07/29/2016,March 2017,16887,653,1108,-26,36898,1149,2017.0,3.0,old,2016
30.0,31,07/29/2016,May 2017,8049,622,578,0,5733,113,2017.0,5.0,old,2016
30.0,31,07/29/2016,July 2017,6564,36,1274,242,4555,315,2017.0,7.0,old,2016
30.0,31,07/29/2016,December 2017,2296,22,3840,7,8593,366,2017.0,12.0,new1,2016
30.0,31,07/29/2016,March 2018,1068,0,0,0,81,0,2018.0,3.0,new1,2016
30.0,31,07/29/2016,May 2018,75,0,0,0,14,0,2018.0,5.0,new1,2016
30.0,31,07/29/2016,July 2018,43,0,0,0,9,0,2018.0,7.0,new1,2016
30.0,31,07/29/2016,December 2018,0,0,1320,220,0,0,2018.0,12.0,new2,2016
30.0,31,07/29/2016,December 2019,0,0,1320,220,0,0,2019.0,12.0,new3,2016
30.0,31,07/29/2016,Totals,72922,1246,24836,-1114,234326,2026,,,total,2016
31.0,32,08/05/2016,October 2016,0,0,0,0,198,12,2016.0,10.0,old,2016
31.0,32,08/05/2016,December 2016,37767,-173,14520,-876,186251,7994,2016.0,12.0,old,2016
31.0,32,08/05/2016,March 2017,17607,720,1084,-24,40959,4061,2017.0,3.0,old,2016
31.0,32,08/05/2016,May 2017,8521,472,578,0,5833,100,2017.0,5.0,old,2016
31.0,32,08/05/2016,July 2017,6573,9,892,-382,5227,672,2017.0,7.0,old,2016
31.0,32,08/05/2016,December 2017,2440,144,3748,-92,9456,863,2017.0,12.0,new1,2016
31.0,32,08/05/2016,March 2018,1123,55,0,0,95,14,2018.0,3.0,new1,2016
31.0,32,08/05/2016,May 2018,75,0,0,0,14,0,2018.0,5.0,new1,2016
31.0,32,08/05/2016,July 2018,43,0,0,0,9,0,2018.0,7.0,new1,2016
31.0,32,08/05/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
31.0,32,08/05/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
31.0,32,08/05/2016,Totals,74149,1227,23462,-1374,248042,13716,,,total,2016
32.0,33,08/12/2016,October 2016,0,0,0,0,167,-31,2016.0,10.0,old,2016
32.0,33,08/12/2016,December 2016,33316,-4451,14554,34,178560,-7691,2016.0,12.0,old,2016
32.0,33,08/12/2016,March 2017,19219,1612,1402,318,43451,2492,2017.0,3.0,old,2016
32.0,33,08/12/2016,May 2017,9487,966,622,44,6037,204,2017.0,5.0,old,2016
32.0,33,08/12/2016,July 2017,6774,201,958,66,5247,20,2017.0,7.0,old,2016
32.0,33,08/12/2016,December 2017,2625,185,3868,120,9844,388,2017.0,12.0,new1,2016
32.0,33,08/12/2016,March 2018,1298,175,66,66,99,4,2018.0,3.0,new1,2016
32.0,33,08/12/2016,May 2018,75,0,44,44,14,0,2018.0,5.0,new1,2016
32.0,33,08/12/2016,July 2018,43,0,0,0,9,0,2018.0,7.0,new1,2016
32.0,33,08/12/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
32.0,33,08/12/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
32.0,33,08/12/2016,Totals,72837,-1312,24154,692,243428,-4614,,,total,2016
33.0,34,08/19/2016,October 2016,0,0,0,0,178,11,2016.0,10.0,old,2016
33.0,34,08/19/2016,December 2016,27740,-5576,14588,34,161381,-17179,2016.0,12.0,old,2016
33.0,34,08/19/2016,March 2017,19780,561,1673,271,47183,3732,2017.0,3.0,old,2016
33.0,34,08/19/2016,May 2017,10097,610,631,9,5869,-168,2017.0,5.0,old,2016
33.0,34,08/19/2016,July 2017,6873,99,958,0,5695,448,2017.0,7.0,old,2016
33.0,34,08/19/2016,December 2017,2789,164,4013,145,10171,327,2017.0,12.0,new1,2016
33.0,34,08/19/2016,March 2018,1408,110,66,0,141,42,2018.0,3.0,new1,2016
33.0,34,08/19/2016,May 2018,154,79,44,0,14,0,2018.0,5.0,new1,2016
33.0,34,08/19/2016,July 2018,122,79,0,0,9,0,2018.0,7.0,new1,2016
33.0,34,08/19/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
33.0,34,08/19/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
33.0,34,08/19/2016,Totals,68963,-3874,24613,459,230641,-12787,,,total,2016
34.0,35,08/26/2016,October 2016,0,0,0,0,175,-3,2016.0,10.0,old,2016
34.0,35,08/26/2016,December 2016,26573,-1167,14032,-556,156427,-4954,2016.0,12.0,old,2016
34.0,35,08/26/2016,March 2017,20688,908,1673,0,48160,977,2017.0,3.0,old,2016
34.0,35,08/26/2016,May 2017,10590,493,632,1,6155,286,2017.0,5.0,old,2016
34.0,35,08/26/2016,July 2017,7021,148,966,8,6024,329,2017.0,7.0,old,2016
34.0,35,08/26/2016,December 2017,3294,505,4032,19,10940,769,2017.0,12.0,new1,2016
34.0,35,08/26/2016,March 2018,1692,284,66,0,510,369,2018.0,3.0,new1,2016
34.0,35,08/26/2016,May 2018,260,106,44,0,82,68,2018.0,5.0,new1,2016
34.0,35,08/26/2016,July 2018,122,0,0,0,9,0,2018.0,7.0,new1,2016
34.0,35,08/26/2016,December 2018,0,0,1100,-220,0,0,2018.0,12.0,new2,2016
34.0,35,08/26/2016,December 2019,0,0,1100,-220,0,0,2019.0,12.0,new3,2016
34.0,35,08/26/2016,Totals,70240,1277,23645,-968,228482,-2159,,,total,2016
35.0,36,09/02/2016,October 2016,0,0,0,0,169,-6,2016.0,10.0,old,2016
35.0,36,09/02/2016,December 2016,24328,-2245,13441,-591,154649,-1778,2016.0,12.0,old,2016
35.0,36,09/02/2016,March 2017,21441,753,1709,36,49635,1475,2017.0,3.0,old,2016
35.0,36,09/02/2016,May 2017,10867,277,632,0,6559,404,2017.0,5.0,old,2016
35.0,36,09/02/2016,July 2017,7371,350,966,0,6645,621,2017.0,7.0,old,2016
35.0,36,09/02/2016,December 2017,3747,453,4132,100,11242,302,2017.0,12.0,new1,2016
35.0,36,09/02/2016,March 2018,1733,41,66,0,507,-3,2018.0,3.0,new1,2016
35.0,36,09/02/2016,May 2018,260,0,44,0,95,13,2018.0,5.0,new1,2016
35.0,36,09/02/2016,July 2018,122,0,0,0,9,0,2018.0,7.0,new1,2016
35.0,36,09/02/2016,December 2018,0,0,1320,220,0,0,2018.0,12.0,new2,2016
35.0,36,09/02/2016,December 2019,0,0,1320,220,0,0,2019.0,12.0,new3,2016
35.0,36,09/02/2016,Totals,69869,-371,23630,-15,229510,1028,,,total,2016
36.0,37,09/09/2016,October 2016,0,0,0,0,170,1,2016.0,10.0,old,2016
36.0,37,09/09/2016,December 2016,24853,525,13084,-357,154773,124,2016.0,12.0,old,2016
36.0,37,09/09/2016,March 2017,22480,1039,1636,-73,49559,-76,2017.0,3.0,old,2016
36.0,37,09/09/2016,May 2017,11281,414,665,33,7178,619,2017.0,5.0,old,2016
36.0,37,09/09/2016,July 2017,7944,573,972,6,6985,340,2017.0,7.0,old,2016
36.0,37,09/09/2016,December 2017,4150,403,4311,179,11558,316,2017.0,12.0,new1,2016
36.0,37,09/09/2016,March 2018,1972,239,0,-66,403,-104,2018.0,3.0,new1,2016
36.0,37,09/09/2016,May 2018,260,0,0,-44,256,161,2018.0,5.0,new1,2016
36.0,37,09/09/2016,July 2018,122,0,0,0,159,150,2018.0,7.0,new1,2016
36.0,37,09/09/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
36.0,37,09/09/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
36.0,37,09/09/2016,Totals,73062,3193,23308,-322,231041,1531,,,total,2016
37.0,38,09/16/2016,October 2016,0,0,0,0,222,52,2016.0,10.0,old,2016
37.0,38,09/16/2016,December 2016,24297,-556,12565,-519,152534,-2239,2016.0,12.0,old,2016
37.0,38,09/16/2016,March 2017,23348,868,1702,66,49084,-475,2017.0,3.0,old,2016
37.0,38,09/16/2016,May 2017,11676,395,584,-81,9360,2182,2017.0,5.0,old,2016
37.0,38,09/16/2016,July 2017,8013,69,994,22,7338,353,2017.0,7.0,old,2016
37.0,38,09/16/2016,December 2017,4465,315,5165,854,12045,487,2017.0,12.0,new1,2016
37.0,38,09/16/2016,March 2018,1963,-9,66,66,402,-1,2018.0,3.0,new1,2016
37.0,38,09/16/2016,May 2018,189,-71,44,44,289,33,2018.0,5.0,new1,2016
37.0,38,09/16/2016,July 2018,122,0,0,0,319,160,2018.0,7.0,new1,2016
37.0,38,09/16/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
37.0,38,09/16/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
37.0,38,09/16/2016,Totals,74073,1011,23760,452,231593,552,,,total,2016
38.0,39,09/23/2016,October 2016,0,0,0,0,9,-213,2016.0,10.0,old,2016
38.0,39,09/23/2016,December 2016,24977,680,12384,-181,165767,13233,2016.0,12.0,old,2016
38.0,39,09/23/2016,March 2017,24508,1160,2119,417,51856,2772,2017.0,3.0,old,2016
38.0,39,09/23/2016,May 2017,12524,848,710,126,10913,1553,2017.0,5.0,old,2016
38.0,39,09/23/2016,July 2017,8384,371,989,-5,7998,660,2017.0,7.0,old,2016
38.0,39,09/23/2016,December 2017,4206,-259,4977,-188,13281,1236,2017.0,12.0,new1,2016
38.0,39,09/23/2016,March 2018,1860,-103,66,0,400,-2,2018.0,3.0,new1,2016
38.0,39,09/23/2016,May 2018,260,71,44,0,310,21,2018.0,5.0,new1,2016
38.0,39,09/23/2016,July 2018,122,0,0,0,334,15,2018.0,7.0,new1,2016
38.0,39,09/23/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
38.0,39,09/23/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
38.0,39,09/23/2016,Totals,76841,2768,23929,169,250868,19275,,,total,2016
39.0,40,09/30/2016,October 2016,0,0,0,0,4,-5,2016.0,10.0,old,2016
39.0,40,09/30/2016,December 2016,24346,-631,12399,15,158430,-7337,2016.0,12.0,old,2016
39.0,40,09/30/2016,March 2017,25226,718,2042,-77,55575,3719,2017.0,3.0,old,2016
39.0,40,09/30/2016,May 2017,13318,794,705,-5,11016,103,2017.0,5.0,old,2016
39.0,40,09/30/2016,July 2017,9687,1303,963,-26,8225,227,2017.0,7.0,old,2016
39.0,40,09/30/2016,December 2017,5047,841,6212,1235,13585,304,2017.0,12.0,new1,2016
39.0,40,09/30/2016,March 2018,2020,160,0,-66,354,-46,2018.0,3.0,new1,2016
39.0,40,09/30/2016,May 2018,388,128,0,-44,361,51,2018.0,5.0,new1,2016
39.0,40,09/30/2016,July 2018,250,128,0,0,334,0,2018.0,7.0,new1,2016
39.0,40,09/30/2016,December 2018,0,0,1320,0,0,0,2018.0,12.0,new2,2016
39.0,40,09/30/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
39.0,40,09/30/2016,Totals,80282,3441,24961,1032,247884,-2984,,,total,2016
40.0,41,10/07/2016,October 2016,0,0,0,0,0,-4,2016.0,10.0,old,2016
40.0,41,10/07/2016,December 2016,22742,-1604,12011,-388,154421,-4009,2016.0,12.0,old,2016
40.0,41,10/07/2016,March 2017,25843,617,2313,271,58409,2834,2017.0,3.0,old,2016
40.0,41,10/07/2016,May 2017,13850,532,851,146,11324,308,2017.0,5.0,old,2016
40.0,41,10/07/2016,July 2017,9903,216,888,-75,7828,-397,2017.0,7.0,old,2016
40.0,41,10/07/2016,December 2017,5529,482,6091,-121,13793,208,2017.0,12.0,new1,2016
40.0,41,10/07/2016,March 2018,2793,773,44,44,345,-9,2018.0,3.0,new1,2016
40.0,41,10/07/2016,May 2018,966,578,0,0,361,0,2018.0,5.0,new1,2016
40.0,41,10/07/2016,July 2018,1124,874,0,0,335,1,2018.0,7.0,new1,2016
40.0,41,10/07/2016,December 2018,563,563,1540,220,0,0,2018.0,12.0,new2,2016
40.0,41,10/07/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
40.0,41,10/07/2016,Totals,83313,3031,25058,97,246816,-1068,,,total,2016
41.0,42,10/14/2016,December 2016,21491,-1251,11736,-275,145119,-9302,2016.0,12.0,old,2016
41.0,42,10/14/2016,March 2017,26585,742,2381,68,65032,6623,2017.0,3.0,old,2016
41.0,42,10/14/2016,May 2017,14208,358,856,5,9787,-1537,2017.0,5.0,old,2016
41.0,42,10/14/2016,July 2017,10595,692,822,-66,7683,-145,2017.0,7.0,old,2016
41.0,42,10/14/2016,December 2017,5760,231,5984,-107,14189,396,2017.0,12.0,new1,2016
41.0,42,10/14/2016,March 2018,2793,0,44,0,345,0,2018.0,3.0,new1,2016
41.0,42,10/14/2016,May 2018,966,0,0,0,361,0,2018.0,5.0,new1,2016
41.0,42,10/14/2016,July 2018,1124,0,0,0,335,0,2018.0,7.0,new1,2016
41.0,42,10/14/2016,December 2018,563,0,1540,0,0,0,2018.0,12.0,new2,2016
41.0,42,10/14/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
41.0,42,10/14/2016,Totals,84085,772,24683,-375,242851,-3965,,,total,2016
42.0,43,10/21/2016,December 2016,20694,-797,10649,-1087,144239,-880,2016.0,12.0,old,2016
42.0,43,10/21/2016,March 2017,27462,877,2431,50,75681,10649,2017.0,3.0,old,2016
42.0,43,10/21/2016,May 2017,14712,504,877,21,14099,4312,2017.0,5.0,old,2016
42.0,43,10/21/2016,July 2017,10908,313,822,0,8176,493,2017.0,7.0,old,2016
42.0,43,10/21/2016,December 2017,6329,569,6285,301,14517,328,2017.0,12.0,new1,2016
42.0,43,10/21/2016,March 2018,2793,0,176,132,385,40,2018.0,3.0,new1,2016
42.0,43,10/21/2016,May 2018,966,0,0,0,399,38,2018.0,5.0,new1,2016
42.0,43,10/21/2016,July 2018,1124,0,0,0,335,0,2018.0,7.0,new1,2016
42.0,43,10/21/2016,December 2018,563,0,1540,0,0,0,2018.0,12.0,new2,2016
42.0,43,10/21/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
42.0,43,10/21/2016,Totals,85551,1466,24100,-583,257831,14980,,,total,2016
43.0,44,10/28/2016,December 2016,19726,-968,10048,-601,135997,-8242,2016.0,12.0,old,2016
43.0,44,10/28/2016,March 2017,28146,684,2592,161,86047,10366,2017.0,3.0,old,2016
43.0,44,10/28/2016,May 2017,15536,824,877,0,15317,1218,2017.0,5.0,old,2016
43.0,44,10/28/2016,July 2017,11524,616,822,0,8837,661,2017.0,7.0,old,2016
43.0,44,10/28/2016,December 2017,6644,315,6389,104,14737,220,2017.0,12.0,new1,2016
43.0,44,10/28/2016,March 2018,2792,-1,44,-132,390,5,2018.0,3.0,new1,2016
43.0,44,10/28/2016,May 2018,966,0,0,0,399,0,2018.0,5.0,new1,2016
43.0,44,10/28/2016,July 2018,1124,0,0,0,335,0,2018.0,7.0,new1,2016
43.0,44,10/28/2016,December 2018,606,43,1540,0,0,0,2018.0,12.0,new2,2016
43.0,44,10/28/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
43.0,44,10/28/2016,Totals,87064,1513,23632,-468,262059,4228,,,total,2016
44.0,45,11/04/2016,December 2016,16230,-3496,8960,-1088,110736,-25261,2016.0,12.0,old,2016
44.0,45,11/04/2016,March 2017,28843,697,2805,213,94435,8388,2017.0,3.0,old,2016
44.0,45,11/04/2016,May 2017,15863,327,968,91,18128,2811,2017.0,5.0,old,2016
44.0,45,11/04/2016,July 2017,12006,482,794,-28,9313,476,2017.0,7.0,old,2016
44.0,45,11/04/2016,October 2017,0,0,0,0,11,11,2017.0,10.0,old,2016
44.0,45,11/04/2016,December 2017,6595,-49,6748,359,15096,359,2017.0,12.0,new1,2016
44.0,45,11/04/2016,March 2018,3189,397,44,0,398,8,2018.0,3.0,new1,2016
44.0,45,11/04/2016,May 2018,1231,265,0,0,399,0,2018.0,5.0,new1,2016
44.0,45,11/04/2016,July 2018,1389,265,0,0,335,0,2018.0,7.0,new1,2016
44.0,45,11/04/2016,December 2018,606,0,1540,0,0,0,2018.0,12.0,new2,2016
44.0,45,11/04/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
44.0,45,11/04/2016,Totals,85952,-1112,23179,-453,248851,-13208,,,total,2016
45.0,46,11/11/2016,December 2016,13535,-2695,8327,-633,43077,-67659,2016.0,12.0,old,2016
45.0,46,11/11/2016,March 2017,31232,2389,3488,683,147829,53394,2017.0,3.0,old,2016
45.0,46,11/11/2016,May 2017,16985,1122,1035,67,26430,8302,2017.0,5.0,old,2016
45.0,46,11/11/2016,July 2017,13770,1764,920,126,11687,2374,2017.0,7.0,old,2016
45.0,46,11/11/2016,October 2017,0,0,0,0,32,21,2017.0,10.0,old,2016
45.0,46,11/11/2016,December 2017,7052,457,7019,271,15524,428,2017.0,12.0,new1,2016
45.0,46,11/11/2016,March 2018,3209,20,44,0,391,-7,2018.0,3.0,new1,2016
45.0,46,11/11/2016,May 2018,1231,0,0,0,399,0,2018.0,5.0,new1,2016
45.0,46,11/11/2016,July 2018,1394,5,0,0,335,0,2018.0,7.0,new1,2016
45.0,46,11/11/2016,December 2018,606,0,1540,0,0,0,2018.0,12.0,new2,2016
45.0,46,11/11/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
45.0,46,11/11/2016,Totals,89014,3062,23693,514,245704,-3147,,,total,2016
46.0,47,11/18/2016,December 2016,5470,-8065,4216,-4111,10301,-32776,2016.0,12.0,old,2016
46.0,47,11/18/2016,March 2017,35809,4577,4147,659,177118,29289,2017.0,3.0,old,2016
46.0,47,11/18/2016,May 2017,17744,759,1053,18,32716,6286,2017.0,5.0,old,2016
46.0,47,11/18/2016,July 2017,14768,998,1084,164,12577,890,2017.0,7.0,old,2016
46.0,47,11/18/2016,October 2017,0,0,0,0,33,1,2017.0,10.0,old,2016
46.0,47,11/18/2016,December 2017,7317,265,7122,103,16953,1429,2017.0,12.0,new1,2016
46.0,47,11/18/2016,March 2018,3476,267,44,0,387,-4,2018.0,3.0,new1,2016
46.0,47,11/18/2016,May 2018,1600,369,0,0,414,15,2018.0,5.0,new1,2016
46.0,47,11/18/2016,July 2018,1665,271,0,0,339,4,2018.0,7.0,new1,2016
46.0,47,11/18/2016,December 2018,959,353,1540,0,0,0,2018.0,12.0,new2,2016
46.0,47,11/18/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
46.0,47,11/18/2016,Totals,88808,-206,20526,-3167,250838,5134,,,total,2016
47.0,48,11/25/2016,December 2016,313,-5157,728,-3488,1192,-9109,2016.0,12.0,old,2016
47.0,48,11/25/2016,March 2017,42429,6620,4475,328,182854,5736,2017.0,3.0,old,2016
47.0,48,11/25/2016,May 2017,18797,1053,1204,151,37353,4637,2017.0,5.0,old,2016
47.0,48,11/25/2016,July 2017,15946,1178,1172,88,13694,1117,2017.0,7.0,old,2016
47.0,48,11/25/2016,October 2017,0,0,0,0,33,0,2017.0,10.0,old,2016
47.0,48,11/25/2016,December 2017,8172,855,7467,345,17384,431,2017.0,12.0,new1,2016
47.0,48,11/25/2016,March 2018,3712,236,110,66,368,-19,2018.0,3.0,new1,2016
47.0,48,11/25/2016,May 2018,1651,51,44,44,448,34,2018.0,5.0,new1,2016
47.0,48,11/25/2016,July 2018,1689,24,0,0,340,1,2018.0,7.0,new1,2016
47.0,48,11/25/2016,December 2018,959,0,1540,0,0,0,2018.0,12.0,new2,2016
47.0,48,11/25/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
47.0,48,11/25/2016,Totals,93668,4860,18060,-2466,253666,2828,,,total,2016
48.0,49,12/02/2016,December 2016,0,-313,582,-146,495,-697,2016.0,12.0,old,2016
48.0,49,12/02/2016,March 2017,43954,1525,8084,3609,179457,-3397,2017.0,3.0,old,2016
48.0,49,12/02/2016,May 2017,19982,1185,1277,73,39291,1938,2017.0,5.0,old,2016
48.0,49,12/02/2016,July 2017,17381,1435,1278,106,14152,458,2017.0,7.0,old,2016
48.0,49,12/02/2016,October 2017,0,0,0,0,34,1,2017.0,10.0,old,2016
48.0,49,12/02/2016,December 2017,8451,279,8049,582,17953,569,2017.0,12.0,new1,2016
48.0,49,12/02/2016,March 2018,3674,-38,44,-66,371,3,2018.0,3.0,new1,2016
48.0,49,12/02/2016,May 2018,1626,-25,0,-44,448,0,2018.0,5.0,new1,2016
48.0,49,12/02/2016,July 2018,1691,2,0,0,339,-1,2018.0,7.0,new1,2016
48.0,49,12/02/2016,December 2018,959,0,1540,0,0,0,2018.0,12.0,new2,2016
48.0,49,12/02/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
48.0,49,12/02/2016,Totals,97718,4050,22174,4114,252540,-1126,,,total,2016
49.0,50,12/09/2016,December 2016,0,0,241,-341,198,-297,2016.0,12.0,old,2016
49.0,50,12/09/2016,March 2017,43751,-203,6466,-1618,176304,-3153,2017.0,3.0,old,2016
49.0,50,12/09/2016,May 2017,21168,1186,1302,25,40057,766,2017.0,5.0,old,2016
49.0,50,12/09/2016,July 2017,17868,487,1382,104,13977,-175,2017.0,7.0,old,2016
49.0,50,12/09/2016,October 2017,0,0,0,0,34,0,2017.0,10.0,old,2016
49.0,50,12/09/2016,December 2017,10555,2104,8336,287,18301,348,2017.0,12.0,new1,2016
49.0,50,12/09/2016,March 2018,5006,1332,44,0,372,1,2018.0,3.0,new1,2016
49.0,50,12/09/2016,May 2018,2114,488,0,0,448,0,2018.0,5.0,new1,2016
49.0,50,12/09/2016,July 2018,1691,0,0,0,339,0,2018.0,7.0,new1,2016
49.0,50,12/09/2016,December 2018,959,0,1540,0,0,0,2018.0,12.0,new2,2016
49.0,50,12/09/2016,December 2019,0,0,1320,0,0,0,2019.0,12.0,new3,2016
49.0,50,12/09/2016,Totals,103112,5394,20631,-1543,250030,-2510,,,total,2016
50.0,51,12/16/2016,December 2016,0,0,0,-241,0,-198,2016.0,12.0,old,2016
50.0,51,12/16/2016,March 2017,43007,-744,6458,-8,176305,1,2017.0,3.0,old,2016
50.0,51,12/16/2016,May 2017,22932,1764,1531,229,41403,1346,2017.0,5.0,old,2016
50.0,51,12/16/2016,July 2017,19499,1631,1369,-13,14855,878,2017.0,7.0,old,2016
50.0,51,12/16/2016,October 2017,0,0,0,0,34,0,2017.0,10.0,old,2016
50.0,51,12/16/2016,December 2017,10753,198,8246,-90,18763,462,2017.0,12.0,new1,2016
50.0,51,12/16/2016,March 2018,5720,714,92,48,371,-1,2018.0,3.0,new1,2016
50.0,51,12/16/2016,May 2018,2923,809,0,0,448,0,2018.0,5.0,new1,2016
50.0,51,12/16/2016,July 2018,2366,675,441,441,339,0,2018.0,7.0,new1,2016
50.0,51,12/16/2016,December 2018,1109,150,2463,923,0,0,2018.0,12.0,new2,2016
